"imdb_id","genre_id"
"tt0421054",7
"tt0419706",1
"tt0419706",15
"tt0419706",23
"tt0112887",1
"tt0112887",6
"tt0112887",7
"tt3689834",9
"tt0022835",15
"tt0022835",23
"tt0057012",6
"tt1294986",19
"tt0097240",7
"tt0097240",9
"tt0097243",9
"tt0097243",26
"tt0400386",2
"tt0067023",1
"tt0067023",26
"tt0329028",6
"tt0266489",6
"tt0104155",15
"tt0104155",18
"tt0104155",26
"tt1226273",7
"tt1226273",9
"tt1226273",18
"tt0046949",9
"tt0046949",14
"tt0079100",6
"tt0079100",28
"tt0079100",9
"tt0319343",6
"tt0319343",10
"tt0319343",11
"tt0368709",6
"tt0368709",9
"tt0368709",22
"tt0295234",1
"tt0295234",3
"tt0295234",23
"tt0338963",23
"tt0146675",1
"tt0146675",11
"tt0146675",15
"tt1731141",1
"tt1731141",23
"tt2390361",6
"tt2390361",9
"tt2390361",22
"tt0067065",1
"tt0067065",23
"tt0892051",15
"tt0892051",18
"tt0892051",26
"tt0083907",15
"tt0083908",18
"tt0070047",15
"tt1320253",1
"tt1320253",3
"tt1320253",26
"tt0119094",1
"tt0119094",7
"tt0119094",23
"tt0133751",15
"tt0133751",18
"tt0133751",23
"tt0119099",1
"tt0119099",7
"tt0119099",9
"tt0109770",1
"tt0109770",3
"tt0109770",23
"tt0432283",4
"tt0432283",3
"tt0432283",6
"tt0060397",3
"tt0060397",10
"tt0060397",23
"tt0297884",9
"tt0297884",22
"tt1433108",1
"tt1433108",7
"tt1433108",9
"tt0362636",15
"tt0362636",26
"tt1837703",5
"tt1837703",9
"tt1837703",26
"tt0104265",9
"tt0104265",22
"tt0104265",26
"tt0082377",15
"tt3534842",26
"tt0101889",6
"tt0101889",9
"tt0097366",6
"tt0097366",18
"tt0097366",7
"tt1813315",24
"tt1405500",9
"tt0245120",15
"tt0245120",26
"tt0082405",6
"tt0082405",9
"tt0264616",7
"tt0264616",9
"tt0264616",26
"tt1142977",4
"tt1142977",6
"tt1142977",10
"tt0101917",6
"tt0101917",15
"tt0101917",26
"tt2571724",24
"tt2571724",15
"tt0101921",9
"tt0057076",1
"tt0057076",3
"tt0057076",26
"tt0870111",9
"tt0870111",14
"tt0212277",15
"tt0212277",26
"tt0086719",4
"tt0086719",1
"tt0086719",3
"tt0116384",9
"tt0116384",18
"tt0116384",22
"tt0177789",3
"tt0177789",6
"tt0177789",23
"tt0144214",9
"tt0144214",18
"tt0144214",26
"tt1226229",6
"tt1226229",16
"tt0097428",6
"tt0097428",11
"tt0049261",9
"tt0335119",5
"tt0335119",9
"tt0335119",22
"tt0104348",9
"tt0385726",5
"tt0385726",9
"tt0385726",25
"tt0317248",7
"tt0317248",9
"tt0068646",7
"tt0068646",9
"tt0089212",5
"tt0089212",9
"tt0089212",25
"tt0058150",1
"tt0058150",3
"tt0058150",26
"tt0187078",1
"tt0187078",7
"tt0187078",26
"tt0452625",6
"tt0452625",9
"tt0452625",22
"tt0433383",9
"tt0401445",6
"tt0401445",9
"tt0401445",22
"tt0113198",4
"tt0113198",3
"tt0113198",6
"tt0089218",3
"tt0089218",6
"tt0089218",10
"tt1081340",8
"tt0430154",23
"tt0430154",24
"tt0430154",1
"tt1343092",9
"tt1343092",22
"tt0082474",6
"tt0082474",7
"tt0082474",10
"tt0079240",3
"tt0079240",7
"tt0079240",9
"tt0947810",1
"tt0947810",9
"tt0947810",26
"tt1234654",6
"tt1234654",9
"tt1234654",22
"tt0119229",1
"tt0119229",6
"tt0119229",7
"tt0077651",15
"tt0077651",26
"tt0120694",15
"tt0120694",26
"tt0220506",6
"tt0220506",15
"tt0220506",26
"tt0147612",6
"tt0147612",9
"tt0210094",6
"tt1045670",6
"tt1045670",9
"tt0424136",7
"tt0424136",9
"tt0424136",26
"tt0058182",6
"tt0058182",17
"tt0079271",9
"tt0079271",26
"tt0099740",1
"tt0099740",23
"tt0099740",26
"tt0067185",6
"tt0067185",9
"tt0067185",22
"tt0042546",6
"tt0042546",9
"tt0415833",7
"tt0415833",9
"tt0415833",18
"tt0104409",15
"tt0116514",15
"tt0116514",23
"tt1029120",6
"tt1029120",9
"tt1798709",9
"tt1798709",22
"tt1798709",23
"tt1212419",9
"tt1212419",11
"tt0299977",1
"tt0299977",3
"tt0299977",14
"tt0097503",26
"tt0455960",1
"tt0455960",7
"tt0455960",26
"tt0465494",1
"tt0465494",7
"tt0465494",9
"tt0311289",3
"tt0311289",6
"tt0311289",9
"tt0093209",6
"tt0093209",9
"tt0093209",22
"tt0787475",6
"tt0495123",2
"tt0116573",1
"tt0116573",15
"tt0116573",26
"tt0185371",15
"tt0185371",18
"tt0185371",26
"tt1341188",6
"tt1341188",9
"tt1341188",22
"tt0462346",6
"tt0462346",10
"tt0082533",15
"tt0308383",9
"tt0308383",22
"tt0308383",26
"tt0339184",9
"tt0339184",15
"tt0339184",18
"tt0887912",9
"tt0887912",14
"tt0887912",26
"tt0379632",7
"tt0379632",9
"tt0379632",18
"tt0054997",9
"tt0054997",25
"tt1477855",5
"tt1477855",6
"tt1477855",9
"tt0480249",9
"tt0480249",23
"tt0480249",26
"tt1691920",9
"tt0770772",6
"tt0770772",9
"tt0770772",22
"tt0036027",15
"tt0309698",18
"tt0309698",26
"tt0387808",3
"tt0387808",6
"tt0387808",23
"tt0210742",19
"tt0385267",6
"tt0385267",9
"tt0385267",22
"tt0388125",6
"tt0388125",9
"tt0388125",22
"tt0061811",7
"tt0061811",9
"tt0061811",18
"tt0478134",7
"tt0478134",9
"tt0478134",18
"tt0800080",1
"tt0800080",3
"tt0800080",23
"tt2042568",9
"tt2042568",16
"tt0454848",7
"tt0454848",9
"tt0454848",18
"tt0091276",15
"tt0091276",23
"tt0247082",7
"tt0247082",9
"tt0247082",18
"tt1700845",5
"tt1700845",9
"tt1700845",14
"tt0116654",15
"tt0116654",23
"tt0116654",26
"tt0037820",9
"tt0037820",15
"tt0037820",18
"tt0804497",6
"tt0804497",9
"tt0804497",22
"tt1278379",6
"tt1278379",9
"tt1278379",22
"tt0042609",5
"tt0042609",9
"tt0042609",25
"tt0085750",15
"tt0093300",15
"tt0018037",9
"tt0018037",16
"tt0018037",17
"tt0388147",8
"tt0388147",24
"tt0079367",6
"tt0038661",5
"tt0038661",9
"tt0038661",16
"tt1075747",1
"tt1075747",9
"tt1075747",11
"tt0298388",4
"tt0298388",3
"tt0298388",6
"tt0076245",9
"tt0421034",8
"tt0426060",1
"tt0426060",25
"tt0087538",1
"tt0087538",9
"tt0087538",10
"tt0116768",6
"tt0266697",1
"tt1311071",5
"tt1311071",9
"tt1311071",22
"tt0048254",7
"tt0048254",9
"tt0048254",12
"tt0284236",1
"tt0284236",9
"tt0284236",7
"tt0167234",4
"tt0167234",24
"tt0167234",10
"tt0104627",7
"tt0104627",9
"tt0104627",18
"tt0272152",9
"tt0272152",23
"tt4422464",8
"tt1967545",9
"tt3103360",6
"tt3103360",7
"tt3103360",18
"tt0107362",1
"tt0107362",3
"tt0107362",6
"tt0272020",1
"tt0272020",9
"tt0272020",26
"tt0076300",1
"tt0076300",3
"tt0076300",27
"tt0095497",9
"tt0053619",9
"tt0053619",18
"tt0056172",3
"tt0056172",5
"tt0056172",9
"tt1216492",6
"tt1216492",22
"tt0126388",1
"tt0126388",3
"tt0126388",9
"tt0071746",5
"tt0071746",9
"tt0308496",9
"tt0036104",15
"tt0036104",26
"tt1228987",9
"tt1228987",15
"tt1228987",18
"tt0498380",9
"tt0498380",14
"tt0498380",27
"tt0892318",6
"tt0892318",9
"tt0892318",22
"tt0107400",9
"tt0095519",6
"tt0036112",6
"tt0036112",9
"tt0036112",22
"tt0362270",3
"tt0362270",6
"tt0362270",9
"tt0118799",6
"tt0118799",9
"tt0118799",22
"tt0361841",6
"tt0361841",22
"tt0361841",9
"tt0404203",9
"tt0404203",22
"tt0449059",6
"tt0449059",9
"tt0097758",6
"tt0097758",3
"tt0097758",10
"tt1785450",24
"tt1785450",9
"tt1091191",1
"tt1091191",5
"tt1091191",9
"tt0070334",7
"tt0070334",9
"tt0070334",26
"tt2599172",24
"tt2599172",26
"tt0427470",7
"tt0427470",9
"tt0427470",26
"tt0318155",4
"tt0318155",3
"tt0318155",6
"tt1482459",4
"tt1482459",6
"tt1482459",10
"tt0167260",3
"tt0167260",9
"tt0167260",11
"tt0120737",3
"tt0120737",9
"tt0120737",11
"tt0093437",6
"tt0093437",15
"tt3351038",8
"tt3351038",9
"tt0144286",7
"tt0144286",9
"tt0144286",22
"tt0160484",9
"tt0160484",15
"tt0160484",26
"tt0037884",9
"tt0037884",12
"tt0102357",6
"tt0102357",9
"tt0102357",22
"tt0068098",6
"tt0068098",9
"tt0068098",27
"tt0031602",6
"tt0031602",9
"tt0031602",22
"tt1371155",5
"tt1371155",6
"tt1371155",9
"tt0097806",11
"tt0268995",9
"tt0268995",22
"tt0033870",7
"tt0033870",9
"tt0033870",12
"tt0073341",3
"tt0073349",1
"tt0073349",22
"tt1054115",15
"tt1054115",26
"tt2103217",15
"tt2103217",26
"tt0390221",7
"tt0390221",9
"tt0116996",6
"tt0116996",23
"tt0347507",19
"tt0242653",1
"tt0242653",23
"tt0110478",1
"tt0110478",3
"tt0110478",6
"tt0377092",6
"tt0081150",6
"tt0081150",9
"tt0100133",1
"tt0100133",9
"tt0100133",27
"tt1116802",2
"tt0790712",9
"tt0790712",22
"tt0790712",27
"tt0017136",9
"tt0017136",23
"tt0465538",7
"tt0465538",9
"tt0465538",18
"tt1032817",6
"tt1032817",9
"tt0095631",1
"tt0095631",6
"tt0095631",7
"tt0120751",1
"tt0120751",3
"tt0120751",10
"tt0106064",1
"tt0106064",3
"tt0106064",10
"tt0405159",9
"tt0405159",25
"tt0117057",6
"tt0117057",9
"tt0117057",22
"tt0084335",9
"tt0084335",14
"tt0084335",18
"tt0884328",15
"tt0884328",23
"tt0884328",26
"tt0244353",9
"tt0244353",11
"tt0102460",7
"tt0102460",9
"tt2942522",9
"tt0340855",5
"tt0340855",7
"tt0340855",9
"tt0071853",3
"tt0071853",6
"tt0071853",11
"tt0472471",8
"tt0472471",24
"tt1121977",9
"tt1121977",22
"tt0265349",9
"tt0265349",15
"tt0265349",18
"tt0758713",24
"tt0758713",1
"tt0780571",6
"tt0780571",7
"tt0780571",9
"tt0031679",9
"tt0117104",6
"tt0117104",9
"tt0117104",22
"tt0408306",9
"tt0408306",14
"tt0408306",26
"tt1531804",7
"tt1531804",9
"tt1531804",18
"tt0359715",6
"tt0110613",6
"tt0110613",9
"tt0110613",10
"tt0102494",9
"tt1909807",6
"tt1909807",9
"tt1909807",15
"tt0024368",15
"tt0024368",18
"tt0024368",26
"tt0051297",7
"tt0051297",9
"tt0051297",26
"tt1329484",8
"tt1329484",14
"tt1329484",27
"tt0085995",3
"tt0085995",6
"tt0368891",1
"tt0368891",3
"tt0368891",18
"tt0093605",1
"tt0093605",7
"tt0093605",9
"tt1821549",3
"tt1821549",6
"tt1821549",9
"tt0120768",1
"tt0120768",7
"tt0120768",9
"tt0074958",9
"tt0379907",1
"tt0379907",3
"tt0379907",4
"tt1334260",9
"tt1334260",22
"tt1334260",23
"tt0111686",11
"tt0111686",15
"tt0111686",18
"tt0402399",5
"tt0402399",9
"tt0402399",14
"tt1078912",1
"tt1078912",3
"tt1078912",6
"tt0120770",6
"tt0120770",16
"tt0120770",22
"tt0048424",7
"tt0048424",9
"tt0048424",12
"tt0403358",1
"tt0403358",11
"tt0403358",26
"tt0137982",9
"tt0087800",15
"tt0089686",15
"tt0093629",15
"tt0093629",26
"tt0080319",6
"tt0113987",5
"tt0113987",9
"tt0113987",14
"tt0477348",7
"tt0477348",9
"tt0477348",26
"tt1763264",15
"tt1763264",26
"tt0097990",9
"tt0790721",9
"tt0790721",22
"tt0053125",3
"tt0053125",7
"tt0053125",18
"tt0058414",9
"tt0058414",22
"tt0114011",6
"tt0114011",9
"tt0012512",6
"tt0012512",24
"tt1266029",5
"tt1266029",9
"tt1266029",16
"tt0481369",9
"tt0481369",18
"tt0481369",26
"tt0120773",3
"tt0120773",6
"tt0118414",3
"tt0118414",11
"tt0118414",9
"tt0084434",9
"tt0084434",22
"tt0364569",9
"tt0364569",18
"tt0364569",26
"tt0075005",15
"tt0075005",18
"tt0082846",9
"tt0047296",7
"tt0047296",9
"tt0047296",26
"tt0087843",7
"tt0087843",9
"tt1196956",5
"tt1196956",6
"tt1196956",9
"tt0118531",9
"tt0118531",26
"tt0031762",3
"tt0031762",9
"tt0031762",12
"tt0110737",6
"tt0110737",22
"tt0089755",5
"tt0089755",9
"tt0089755",22
"tt0457430",9
"tt0457430",11
"tt0457430",27
"tt0114084",9
"tt0070510",6
"tt0070510",7
"tt0070510",9
"tt0071970",26
"tt1537874",26
"tt0120783",3
"tt0120783",6
"tt0120783",9
"tt0066697",6
"tt0105104",1
"tt0105104",7
"tt0105104",26
"tt2404461",9
"tt2404461",18
"tt0050825",9
"tt0050825",27
"tt0107798",7
"tt0107798",9
"tt0107798",18
"tt0107808",7
"tt0107808",9
"tt0107808",26
"tt0120915",1
"tt0120915",3
"tt0120915",11
"tt2431286",5
"tt2431286",9
"tt0084503",4
"tt0084503",9
"tt0084503",17
"tt1817273",7
"tt1817273",9
"tt1817273",26
"tt0133152",1
"tt0133152",3
"tt0133152",23
"tt0200365",9
"tt1682940",15
"tt1682940",26
"tt0878835",6
"tt0878835",9
"tt0086122",9
"tt0358644",6
"tt0358644",23
"tt0107840",9
"tt0107840",22
"tt0084516",15
"tt0040705",9
"tt0040705",22
"tt0040705",11
"tt0069113",1
"tt0069113",3
"tt0069113",9
"tt0082933",9
"tt0082933",15
"tt5016504",3
"tt5016504",9
"tt5016504",11
"tt0482571",9
"tt0482571",18
"tt0482571",23
"tt1392214",7
"tt1392214",9
"tt1392214",18
"tt0063462",6
"tt2091473",9
"tt3020306",24
"tt3020306",15
"tt0105187",7
"tt0105187",9
"tt0105187",22
"tt4968796",24
"tt0030637",6
"tt0030637",9
"tt0030637",22
"tt0386351",6
"tt0180073",5
"tt0180073",9
"tt0110932",9
"tt0110932",14
"tt1434443",7
"tt1434443",9
"tt0935075",9
"tt0076590",15
"tt0076590",23
"tt0191391",1
"tt0191391",9
"tt0191391",15
"tt0082971",1
"tt0082971",3
"tt0020344",9
"tt0089880",1
"tt0089880",3
"tt0089880",26
"tt0382932",4
"tt0382932",6
"tt0382932",10
"tt0289765",7
"tt0289765",9
"tt0289765",26
"tt0421239",18
"tt0421239",26
"tt0294870",9
"tt0294870",17
"tt0294870",22
"tt0180093",9
"tt2301123",1
"tt2301123",3
"tt2301123",23
"tt0122459",6
"tt0122459",9
"tt0122459",22
"tt0207267",4
"tt0207267",3
"tt0207267",23
"tt0056412",28
"tt0298130",15
"tt0298130",18
"tt0267891",6
"tt0267891",25
"tt0053221",6
"tt0053221",9
"tt0053221",28
"tt0066302",6
"tt3106594",24
"tt3106594",5
"tt3106594",9
"tt1336608",6
"tt1336608",9
"tt1336608",17
"tt0100507",9
"tt0100507",25
"tt0088011",1
"tt0088011",3
"tt0088011",6
"tt3866930",4
"tt3866930",24
"tt0063522",9
"tt0063522",15
"tt0265666",6
"tt0265666",9
"tt0292644",6
"tt0292644",9
"tt0292644",22
"tt0120042",7
"tt0120042",26
"tt1097649",9
"tt0257076",1
"tt0257076",7
"tt0257076",26
"tt0035279",26
"tt0035279",27
"tt0047443",9
"tt0047443",14
"tt0091886",9
"tt0091886",14
"tt0091886",26
"tt0078199",6
"tt0078199",9
"tt0078199",22
"tt0108037",6
"tt0108037",9
"tt0108037",10
"tt0176118",17
"tt0176118",10
"tt1629412",24
"tt1629412",6
"tt1629412",10
"tt1615065",7
"tt1615065",9
"tt1615065",26
"tt0098258",6
"tt0098258",9
"tt0098258",22
"tt0405296",4
"tt0405296",23
"tt0405296",26
"tt0114345",9
"tt0114345",22
"tt0098273",7
"tt0098273",9
"tt0098273",18
"tt0359950",3
"tt0359950",6
"tt0359950",9
"tt0363988",18
"tt0363988",26
"tt1028576",9
"tt1028576",10
"tt1028576",14
"tt0814314",9
"tt0814314",22
"tt0221928",9
"tt0221928",15
"tt0221928",26
"tt0036341",9
"tt0036341",15
"tt0036341",18
"tt0115012",7
"tt0115012",9
"tt0117631",5
"tt0117631",9
"tt0117631",16
"tt0083067",6
"tt0083067",17
"tt0084675",9
"tt2370248",9
"tt1130884",18
"tt1130884",26
"tt0102926",7
"tt0102926",9
"tt0102926",26
"tt0075223",1
"tt0075223",6
"tt0075223",7
"tt0090022",1
"tt0090022",7
"tt0090022",9
"tt0120324",7
"tt0120324",9
"tt0120324",26
"tt1127715",3
"tt1127715",7
"tt1127715",9
"tt1315981",9
"tt3982974",24
"tt3982974",15
"tt0301848",6
"tt0301848",15
"tt0301848",26
"tt1728246",24
"tt1728246",6
"tt0114478",6
"tt0114478",9
"tt0076729",1
"tt0076729",6
"tt2689888",24
"tt2689888",9
"tt2689888",15
"tt2376210",24
"tt2376210",15
"tt0473267",15
"tt0473267",18
"tt0473267",26
"tt0053291",6
"tt0053291",7
"tt0086336",11
"tt0086336",18
"tt0086336",26
"tt1421051",6
"tt1421051",9
"tt0081534",9
"tt0081534",11
"tt0081534",22
"tt3708286",4
"tt3708286",10
"tt3708286",11
"tt0469188",24
"tt0469188",26
"tt0069303",9
"tt0069303",10
"tt0158983",4
"tt0158983",6
"tt0158983",17
"tt0186566",1
"tt0186566",3
"tt0186566",26
"tt0120174",1
"tt0120174",23
"tt1714206",6
"tt1714206",9
"tt1714206",22
"tt0051003",3
"tt0051003",5
"tt0051003",9
"tt0777281",9
"tt2101441",1
"tt2101441",7
"tt2101441",9
"tt0029604",6
"tt0029604",9
"tt0031971",3
"tt0031971",28
"tt0465616",6
"tt0465616",15
"tt0046359",6
"tt0046359",9
"tt0046359",27
"tt0092005",3
"tt0092005",9
"tt0193524",3
"tt0193524",10
"tt0193524",17
"tt0251413",1
"tt0251413",3
"tt0251413",23
"tt0080684",1
"tt0080684",3
"tt0080684",11
"tt0371257",9
"tt0371257",18
"tt0371257",26
"tt0086370",6
"tt0086370",7
"tt0286162",9
"tt1423995",9
"tt1423995",26
"tt0069316",23
"tt0069316",15
"tt0094048",1
"tt0094048",6
"tt0094048",28
"tt2268573",15
"tt2268573",23
"tt0038991",7
"tt0038991",9
"tt0038991",12
"tt0420223",6
"tt0420223",9
"tt0420223",11
"tt0460949",1
"tt0460949",3
"tt0460949",7
"tt0090093",1
"tt0090093",26
"tt0090093",3
"tt0243585",4
"tt0243585",3
"tt0243585",6
"tt0081568",1
"tt0081568",6
"tt0081568",9
"tt0120238",6
"tt0120238",9
"tt0078346",1
"tt0078346",9
"tt0078346",22
"tt0081573",1
"tt0081573",23
"tt0086393",1
"tt0086393",6
"tt0086393",23
"tt0094074",1
"tt0094074",3
"tt0094074",10
"tt2753778",8
"tt1453257",1
"tt1453257",3
"tt0479760",7
"tt0479760",9
"tt0479760",15
"tt0230838",9
"tt0230838",22
"tt1774587",4
"tt1774587",24
"tt1774587",6
"tt0034266",1
"tt0034266",3
"tt0034266",22
"tt0036418",9
"tt0036418",22
"tt0086423",9
"tt0086423",16
"tt0103064",1
"tt0103064",23
"tt0086425",6
"tt0086425",9
"tt0338494",9
"tt0338494",10
"tt0338494",24
"tt1541935",24
"tt1541935",6
"tt0469494",9
"tt0083190",1
"tt0083190",7
"tt0083190",9
"tt0025878",6
"tt0025878",7
"tt0025878",18
"tt0120863",9
"tt0120863",27
"tt0044121",15
"tt0044121",23
"tt0245674",15
"tt0245674",18
"tt0245674",26
"tt0041959",12
"tt0041959",18
"tt0041959",26
"tt0155267",7
"tt0155267",22
"tt0155267",26
"tt0055244",9
"tt0055244",27
"tt0073802",18
"tt0073802",26
"tt0114663",9
"tt0114663",11
"tt0066434",9
"tt0066434",23
"tt0066434",26
"tt0452694",9
"tt0452694",11
"tt0452694",22
"tt0300556",1
"tt0300556",3
"tt0300556",23
"tt0048728",18
"tt0048728",22
"tt0048728",26
"tt4969494",27
"tt0840361",7
"tt0840361",9
"tt0840361",26
"tt0120363",4
"tt0120363",3
"tt0120363",6
"tt0435761",4
"tt0435761",3
"tt0435761",6
"tt0025905",6
"tt0025905",17
"tt0025905",18
"tt0040897",1
"tt0040897",3
"tt0040897",9
"tt0469251",6
"tt0153301",24
"tt0153301",6
"tt0153301",23
"tt0023622",6
"tt0023622",7
"tt0023622",22
"tt0098524",9
"tt0098524",7
"tt0139668",7
"tt0139668",9
"tt0139668",18
"tt0114746",18
"tt0114746",23
"tt0114746",26
"tt1325004",3
"tt1325004",9
"tt1325004",11
"tt1259571",3
"tt1259571",9
"tt1259571",11
"tt0105665",15
"tt0105665",18
"tt0105665",26
"tt0098546",6
"tt0477080",1
"tt0477080",26
"tt0880578",7
"tt0880578",9
"tt0880578",26
"tt1467412",16
"tt0146336",15
"tt0146336",18
"tt0146336",26
"tt0831374",26
"tt0452702",15
"tt0452702",26
"tt0023649",15
"tt0443274",1
"tt0443274",7
"tt0443274",9
"tt0497465",9
"tt0497465",22
"tt0055601",9
"tt0358273",5
"tt0358273",9
"tt0358273",16
"tt0281358",9
"tt0281358",22
"tt0119873",9
"tt0119873",27
"tt0118125",9
"tt0096426",6
"tt0096426",15
"tt0029747",6
"tt0029747",28
"tt1727388",6
"tt1727388",9
"tt1242460",9
"tt0120888",6
"tt0120888",22
"tt0023686",9
"tt0207201",6
"tt0207201",11
"tt0207201",22
"tt0386117",3
"tt0386117",9
"tt0386117",10
"tt1172233",9
"tt1172233",25
"tt0108558",9
"tt0108558",26
"tt0287138",6
"tt0047677",9
"tt0050986",9
"tt0050986",22
"tt0250949",1
"tt0250949",23
"tt0250949",28
"tt0310357",9
"tt0310357",15
"tt0310357",23
"tt1399683",9
"tt0094332",6
"tt0094332",11
"tt0094332",15
"tt0181904",8
"tt0181904",24
"tt0051201",9
"tt0051201",18
"tt1772341",4
"tt1772341",3
"tt1772341",6
"tt0101846",1
"tt0101846",26
"tt0326431",8
"tt0290334",1
"tt0290334",3
"tt0290334",23
"tt2265400",24
"tt2265400",1
"tt2265400",23
"tt0038263",9
"tt0038263",22
"tt0072431",6
"tt0962736",5
"tt0962736",9
"tt0962736",14
"tt0443706",7
"tt0443706",9
"tt0443706",18
"tt1156398",3
"tt1156398",6
"tt1156398",15
"tt0080180",3
"tt0080180",9
"tt0080180",14
"tt0050083",7
"tt0050083",9
"tt0120633",9
"tt3322940",15
"tt3322940",18
"tt1126590",5
"tt1126590",7
"tt1126590",9
"tt0903747",7
"tt0903747",9
"tt0903747",26
"tt3682448",5
"tt3682448",9
"tt3682448",26
"tt0132920",9
"tt0132920",22
"tt0132920",6
"tt0470752",9
"tt0470752",18
"tt0470752",23
"tt3460094",24
"tt2267998",7
"tt2267998",9
"tt2267998",18
"tt0097481",6
"tt0097481",7
"tt0097481",9
"tt0119345",15
"tt0119345",18
"tt0119345",26
"tt2096673",4
"tt2096673",3
"tt2096673",6
"tt2226417",15
"tt2226417",26
"tt0479942",7
"tt0479942",9
"tt0479942",26
"tt1186829",6
"tt2349144",9
"tt2872718",7
"tt2872718",26
"tt1204977",15
"tt0460672",9
"tt0460672",18
"tt1536437",7
"tt1536437",9
"tt1536437",22
"tt1135985",3
"tt1135985",6
"tt1135985",22
"tt3205376",1
"tt3205376",18
"tt3205376",22
"tt0085244",6
"tt0085244",9
"tt3172532",9
"tt3172532",22
"tt3416744",9
"tt2084970",5
"tt2084970",9
"tt2084970",26
"tt1490017",4
"tt1490017",1
"tt1490017",3
"tt0775529",6
"tt0775529",9
"tt2980516",5
"tt2980516",9
"tt2980516",22
"tt3152624",6
"tt3152624",22
"tt0242998",15
"tt0242998",26
"tt0439612",7
"tt0439612",9
"tt0439612",22
"tt2062487",6
"tt2164490",1
"tt0112571",6
"tt0112571",9
"tt0088930",6
"tt0088930",7
"tt0088930",18
"tt0099291",9
"tt0099291",14
"tt0099291",22
"tt0387131",9
"tt0387131",18
"tt0387131",22
"tt0120646",9
"tt0116191",6
"tt0116191",9
"tt0116191",22
"tt4841648",15
"tt4841648",26
"tt0120910",4
"tt0120910",10
"tt0120910",11
"tt0101862",6
"tt1198207",4
"tt1198207",1
"tt1198207",7
"tt0463953",6
"tt0463953",9
"tt0463953",22
"tt1201607",3
"tt1201607",9
"tt1201607",11
"tt0119506",9
"tt2486652",9
"tt0397535",9
"tt0397535",22
"tt1447494",9
"tt1447494",18
"tt1447494",26
"tt0120791",6
"tt0120791",9
"tt0120791",11
"tt0100436",6
"tt0100436",9
"tt0100436",16
"tt0086373",6
"tt0088196",8
"tt0088258",6
"tt0088258",16
"tt0335563",7
"tt0335563",9
"tt0335563",18
"tt0096463",6
"tt0096463",9
"tt0096463",22
"tt0435625",15
